"","Account","Date","hour","kWh","year","month","day","dayOfWeek","Weekday","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Conditions","WindDirDegrees","Peakhour"
"2000",26908650026,2014-03-25,6,244.189996,2014,3,25,2,1,21.9,6.1,"51",30.15,10,"SW","6.9","Clear",230,0
"2001",26908650026,2014-03-25,7,306.659992,2014,3,25,2,1,24.1,7,"48",30.16,10,"SW","9.2","Partly Cloudy",220,1
"2002",26908650026,2014-03-25,8,319.269995,2014,3,25,2,1,27,5,"39",30.14,10,"SW","6.9","Partly Cloudy",220,1
"2003",26908650026,2014-03-25,9,320.709992,2014,3,25,2,1,30,5,"35",30.14,10,"West","9.2","Scattered Clouds",280,1
"2004",26908650026,2014-03-25,10,323.589992,2014,3,25,2,1,30.9,6.1,"35",30.13,10,"West","10.4","Mostly Cloudy",260,1
"2005",26908650026,2014-03-25,11,319.199994,2014,3,25,2,1,32,5,"32",30.11,10,"SSW","8.1","Overcast",210,1
"2006",26908650026,2014-03-25,12,311.009997,2014,3,25,2,1,35.1,5,"28",30.11,10,"SW","11.5","Mostly Cloudy",220,1
"2007",26908650026,2014-03-25,13,302.019993,2014,3,25,2,1,36,5,"27",30.09,10,"SSW","13.8","Mostly Cloudy",210,1
"2008",26908650026,2014-03-25,14,284.219996,2014,3,25,2,1,39,3.9,"23",30.06,10,"West","16.1","Mostly Cloudy",260,1
"2009",26908650026,2014-03-25,15,270.479993,2014,3,25,2,1,35.1,14,"42",30.04,10,"East","17.3","Mostly Cloudy",100,1
"2010",26908650026,2014-03-25,16,268.219995,2014,3,25,2,1,35.1,14,"42",30.02,10,"ENE","11.5","Mostly Cloudy",70,1
"2011",26908650026,2014-03-25,17,236.599995,2014,3,25,2,1,36,8.1,"31",30.01,10,"South","9.2","Overcast",180,1
"2012",26908650026,2014-03-25,18,190.389997,2014,3,25,2,1,35.1,8.1,"33",30,10,"SW","9.2","Overcast",220,1
"2013",26908650026,2014-03-25,19,167.249997,2014,3,25,2,1,34,12,"40",29.97,10,"SSE","6.9","Overcast",150,0
"2014",26908650026,2014-03-25,20,156.729996,2014,3,25,2,1,33.1,14,"46",30.01,10,"SSE","6.9","Overcast",160,0
"2015",26908650026,2014-03-25,21,117.019996,2014,3,25,2,1,32,14,"48",30.01,10,"SSE","12.7","Overcast",150,0
"2016",26908650026,2014-03-25,22,111.809997,2014,3,25,2,1,32,15.1,"50",29.99,10,"SE","6.9","Overcast",140,0
"2017",26908650026,2014-03-25,23,105.909998,2014,3,25,2,1,32,16,"52",29.92,10,"NE","12.7","Overcast",50,0
"2018",26908650026,2014-03-26,0,105.28,2014,3,26,3,1,33.1,15.1,"48",29.87,10,"ENE","16.1","Overcast",60,0
"2019",26908650026,2014-03-26,1,105.219998,2014,3,26,3,1,33.1,15.1,"48",29.85,10,"NE","16.1","Overcast",50,0
"2020",26908650026,2014-03-26,2,105.369996,2014,3,26,3,1,33.1,15.1,"48",29.84,10,"NE","16.1","Overcast",50,0
"2021",26908650026,2014-03-26,3,104.41,2014,3,26,3,1,32,15.1,"50",29.81,10,"NE","23","Overcast",40,0
"2022",26908650026,2014-03-26,4,105.609999,2014,3,26,3,1,30.9,16,"54",29.76,8,"NNE","23","Light Snow",20,0
"2023",26908650026,2014-03-26,5,106.229996,2014,3,26,3,1,30.9,15.1,"52",29.72,9,"NNE","29.9","Light Snow",20,0
"2024",26908650026,2014-03-26,6,236.779996,2014,3,26,3,1,30,12.9,"49",29.7,10,"NNE","25.3","Overcast",20,0
"2025",26908650026,2014-03-26,7,300.049995,2014,3,26,3,1,28.9,10,"45",29.68,10,"North","27.6","Overcast",360,1
"2026",26908650026,2014-03-26,8,314.219994,2014,3,26,3,1,30,6.1,"36",29.65,10,"North","28.8","Overcast",350,1
"2027",26908650026,2014-03-26,9,319.399996,2014,3,26,3,1,28.9,8.1,"41",29.66,6,"North","28.8","Light Snow",360,1
"2028",26908650026,2014-03-26,10,314.889993,2014,3,26,3,1,30,7,"38",29.62,10,"NNW","32.2","Overcast",340,1
"2029",26908650026,2014-03-26,11,315.119993,2014,3,26,3,1,30.9,9,"40",29.6,10,"NNW","28.8","Overcast",330,1
"2030",26908650026,2014-03-26,12,309.479995,2014,3,26,3,1,33.1,7,"34",29.59,10,"NNW","26.5","Overcast",330,1
"2031",26908650026,2014-03-26,13,295.289994,2014,3,26,3,1,34,8.1,"34",29.58,10,"NNW","26.5","Overcast",330,1
"2032",26908650026,2014-03-26,14,280.509992,2014,3,26,3,1,34,3,"27",29.59,10,"NW","32.2","Overcast",320,1
"2033",26908650026,2014-03-26,15,274.489993,2014,3,26,3,1,34,1.9,"26",29.62,10,"NW","27.6","Overcast",320,1
"2034",26908650026,2014-03-26,16,280.349996,2014,3,26,3,1,34,1.9,"26",29.65,10,"NW","28.8","Overcast",320,1
"2035",26908650026,2014-03-26,17,236.009995,2014,3,26,3,1,33.1,1.9,"27",29.7,10,"NW","31.1","Overcast",320,1
"2036",26908650026,2014-03-26,18,180.379998,2014,3,26,3,1,30.9,1.9,"29",29.76,10,"NW","24.2","Mostly Cloudy",310,1
"2037",26908650026,2014-03-26,19,165.739997,2014,3,26,3,1,30,1.9,"30",29.83,10,"NW","32.2","Mostly Cloudy",320,0
"2038",26908650026,2014-03-26,20,162.059996,2014,3,26,3,1,28.9,3,"33",29.88,10,"NW","21.9","Partly Cloudy",310,0
"2039",26908650026,2014-03-26,21,117.659997,2014,3,26,3,1,28,1,"31",29.93,10,"NW","20.7","Partly Cloudy",310,0
"2040",26908650026,2014-03-26,22,113.649999,2014,3,26,3,1,26.1,-0.9,"31",29.96,10,"WNW","27.6","Clear",300,0
"2041",26908650026,2014-03-26,23,107.609998,2014,3,26,3,1,25,-2.9,"30",30.01,10,"NW","25.3","Clear",310,0
"2042",26908650026,2014-03-27,0,107.359999,2014,3,27,4,1,24.1,-2.9,"31",30.04,10,"WNW","17.3","Clear",300,0
"2043",26908650026,2014-03-27,1,106.999999,2014,3,27,4,1,21.9,-2.9,"34",30.08,10,"WNW","16.1","Clear",300,0
"2044",26908650026,2014-03-27,2,108.129996,2014,3,27,4,1,21.9,-4,"32",30.11,10,"WNW","20.7","Clear",300,0
"2045",26908650026,2014-03-27,3,107.899999,2014,3,27,4,1,21,-4,"33",30.14,10,"WNW","16.1","Clear",290,0
"2046",26908650026,2014-03-27,4,109.629997,2014,3,27,4,1,21,-2.9,"35",30.18,10,"WNW","17.3","Clear",290,0
"2047",26908650026,2014-03-27,5,110.149995,2014,3,27,4,1,21,-2.9,"35",30.24,10,"WNW","15","Clear",290,0
"2048",26908650026,2014-03-27,6,245.429992,2014,3,27,4,1,21.9,-2,"35",30.28,10,"WNW","16.1","Clear",290,0
"2049",26908650026,2014-03-27,7,306.759994,2014,3,27,4,1,23,-2.9,"32",30.3,10,"West","17.3","Clear",280,1
"2050",26908650026,2014-03-27,8,322.719992,2014,3,27,4,1,25,-4,"28",30.31,10,"WNW","17.3","Clear",290,1
"2051",26908650026,2014-03-27,9,322.899992,2014,3,27,4,1,28,-4,"25",30.31,10,"NW","13.8","Partly Cloudy",310,1
"2052",26908650026,2014-03-27,10,326.319993,2014,3,27,4,1,30.9,-4,"22",30.31,10,"WNW","16.1","Partly Cloudy",290,1
"2053",26908650026,2014-03-27,11,324.359991,2014,3,27,4,1,34,-2.9,"21",30.32,10,"WNW","10.4","Partly Cloudy",290,1
"2054",26908650026,2014-03-27,12,312.999993,2014,3,27,4,1,37,-0.9,"20",30.3,10,"West","12.7","Partly Cloudy",270,1
"2055",26908650026,2014-03-27,13,297.539996,2014,3,27,4,1,39.9,-2,"17",30.27,10,"West","8.1","Scattered Clouds",260,1
"2056",26908650026,2014-03-27,14,274.219996,2014,3,27,4,1,43,-0.9,"16",30.26,10,"WSW","10.4","Scattered Clouds",240,1
"2057",26908650026,2014-03-27,15,266.859993,2014,3,27,4,1,45,1,"16",30.25,10,"SW","12.7","Mostly Cloudy",220,1
"2058",26908650026,2014-03-27,16,273.749994,2014,3,27,4,1,46,-0.9,"14",30.25,10,"West","12.7","Mostly Cloudy",260,1
"2059",26908650026,2014-03-27,17,231.469993,2014,3,27,4,1,45,-0.9,"15",30.25,10,"WSW","10.4","Mostly Cloudy",250,1
"2060",26908650026,2014-03-27,18,180.099998,2014,3,27,4,1,43,0,"17",30.26,10,"WSW","10.4","Mostly Cloudy",250,1
"2061",26908650026,2014-03-27,19,160.469999,2014,3,27,4,1,39,12.9,"34",30.27,10,"South","11.5","Mostly Cloudy",190,0
"2062",26908650026,2014-03-27,20,156.059995,2014,3,27,4,1,37,10.9,"34",30.28,10,"SSW","15","Scattered Clouds",200,0
"2063",26908650026,2014-03-27,21,116.42,2014,3,27,4,1,37,10,"33",30.27,10,"SW","13.8","Overcast",220,0
"2064",26908650026,2014-03-27,22,109.739997,2014,3,27,4,1,36,14,"41",30.26,10,"SSW","18.4","Overcast",210,0
"2065",26908650026,2014-03-27,23,105.659997,2014,3,27,4,1,36,14,"41",30.27,10,"SW","15","Overcast",220,0
"2066",26908650026,2014-03-28,0,105.02,2014,3,28,5,1,35.1,17.1,"48",30.25,10,"SW","13.8","Overcast",220,0
"2067",26908650026,2014-03-28,1,104.609999,2014,3,28,5,1,36,21,"55",30.23,10,"SSW","15","Overcast",210,0
"2068",26908650026,2014-03-28,2,104.839999,2014,3,28,5,1,36,21.9,"57",30.22,10,"SSW","12.7","Overcast",210,0
"2069",26908650026,2014-03-28,3,105.309998,2014,3,28,5,1,37,21,"52",30.2,10,"SSW","11.5","Overcast",210,0
"2070",26908650026,2014-03-28,4,105.669997,2014,3,28,5,1,37.9,21,"51",30.18,10,"SSW","12.7","Overcast",210,0
"2071",26908650026,2014-03-28,5,105.959999,2014,3,28,5,1,37,24.1,"59",30.19,10,"SSW","12.7","Mostly Cloudy",210,0
"2072",26908650026,2014-03-28,6,236.219996,2014,3,28,5,1,37,26.1,"65",30.19,10,"SSW","8.1","Mostly Cloudy",210,0
"2073",26908650026,2014-03-28,7,301.039991,2014,3,28,5,1,39,30,"70",30.18,10,"SSW","9.2","Overcast",200,1
"2074",26908650026,2014-03-28,8,311.359994,2014,3,28,5,1,42.1,32,"67",30.14,10,"South","10.4","Mostly Cloudy",190,1
"2075",26908650026,2014-03-28,9,310.639993,2014,3,28,5,1,46.9,34,"61",30.12,10,"SSW","15","Overcast",210,1
"2076",26908650026,2014-03-28,10,309.169996,2014,3,28,5,1,51.1,36,"56",30.08,10,"SSW","15","Overcast",210,1
"2077",26908650026,2014-03-28,11,306.869995,2014,3,28,5,1,54,37.9,"55",30.05,10,"SW","20.7","Overcast",230,1
"2078",26908650026,2014-03-28,12,294.119991,2014,3,28,5,1,57.9,39.9,"51",30.01,10,"SSW","17.3","Overcast",210,1
"2079",26908650026,2014-03-28,13,288.489991,2014,3,28,5,1,60.1,39.9,"47",29.97,10,"SW","23","Overcast",230,1
"2080",26908650026,2014-03-28,14,273.219992,2014,3,28,5,1,57.9,39.9,"51",29.96,10,"SW","23","Overcast",220,1
"2081",26908650026,2014-03-28,15,264.709995,2014,3,28,5,1,52,46,"80",29.97,5,"SW","21.9","Light Rain",220,1
"2082",26908650026,2014-03-28,16,260.279991,2014,3,28,5,1,52,46,"80",29.96,10,"SW","18.4","Light Rain",220,1
"2083",26908650026,2014-03-28,17,222.779993,2014,3,28,5,1,52,46,"80",29.97,10,"SW","16.1","Light Rain",230,1
"2084",26908650026,2014-03-28,18,177.389998,2014,3,28,5,1,52,46.9,"83",29.98,10,"SW","17.3","Light Rain",220,1
"2085",26908650026,2014-03-28,19,162.239995,2014,3,28,5,1,51.1,46,"83",29.98,10,"SW","13.8","Overcast",230,0
"2086",26908650026,2014-03-28,20,153.229996,2014,3,28,5,1,51.1,46.9,"86",30.01,10,"SW","13.8","Mostly Cloudy",230,0
"2087",26908650026,2014-03-28,21,113.639999,2014,3,28,5,1,51.1,46.9,"86",30,10,"SSW","10.4","Mostly Cloudy",210,0
"2088",26908650026,2014-03-28,22,108.03,2014,3,28,5,1,50,46,"86",30.01,10,"SW","9.2","Mostly Cloudy",230,0
"2089",26908650026,2014-03-28,23,102.9,2014,3,28,5,1,51.1,46,"83",30.01,10,"SW","8.1","Mostly Cloudy",230,0
"2090",26908650026,2014-03-29,0,103.569999,2014,3,29,6,0,50,46,"86",30.04,9,"SW","9.2","Scattered Clouds",220,0
"2091",26908650026,2014-03-29,1,103.439998,2014,3,29,6,0,48,44.1,"86",30.06,9,"SW","9.2","Clear",220,0
"2092",26908650026,2014-03-29,2,103.79,2014,3,29,6,0,50,46,"86",30.08,8,"WNW","6.9","Clear",290,0
"2093",26908650026,2014-03-29,3,103.399998,2014,3,29,6,0,50,41,"71",30.09,10,"West","10.4","Clear",280,0
"2094",26908650026,2014-03-29,4,103.239999,2014,3,29,6,0,48,39,"71",30.1,10,"WNW","11.5","Partly Cloudy",290,0
"2095",26908650026,2014-03-29,5,104.629998,2014,3,29,6,0,46.9,39,"74",30.14,10,"NW","11.5","Partly Cloudy",310,0
"2096",26908650026,2014-03-29,6,102.699996,2014,3,29,6,0,46,37.9,"73",30.17,10,"WNW","4.6","Mostly Cloudy",300,0
"2097",26908650026,2014-03-29,7,191.099994,2014,3,29,6,0,48,39,"71",30.21,10,"Calm","Calm","Mostly Cloudy",0,1
"2098",26908650026,2014-03-29,8,216.539994,2014,3,29,6,0,50,39.9,"68",30.23,10,"North","8.1","Mostly Cloudy",350,1
"2099",26908650026,2014-03-29,9,226.529994,2014,3,29,6,0,52,39,"61",30.25,10,"NE","8.1","Mostly Cloudy",40,1
"2100",26908650026,2014-03-29,10,231.529997,2014,3,29,6,0,50,37.9,"63",30.25,10,"NE","12.7","Overcast",50,1
"2101",26908650026,2014-03-29,11,233.189995,2014,3,29,6,0,48,36,"63",30.25,10,"ENE","15.0","Overcast",60,1
"2102",26908650026,2014-03-29,12,232.209993,2014,3,29,6,0,46.9,35.1,"63",30.24,10,"ENE","15.0","Overcast",60,1
"2103",26908650026,2014-03-29,13,232.979996,2014,3,29,6,0,45,36,"71",30.23,10,"ENE","15.0","Overcast",60,1
"2104",26908650026,2014-03-29,14,155.799996,2014,3,29,6,0,44.1,37,"76",30.22,9,"NE","12.7","Light Rain",50,1
"2105",26908650026,2014-03-29,15,152.879997,2014,3,29,6,0,42.1,37.9,"85",30.21,4,"NE","12.7","Light Rain",50,1
"2106",26908650026,2014-03-29,16,147.039998,2014,3,29,6,0,41,37.9,"89",30.18,3,"NE","16.1","Light Rain",50,1
"2107",26908650026,2014-03-29,17,134.69,2014,3,29,6,0,39.9,37,"89",30.16,3,"NE","17.3","Rain",50,1
"2108",26908650026,2014-03-29,18,134.919994,2014,3,29,6,0,39.9,37,"89",30.14,2.5,"NE","17.3","Light Rain",50,1
"2109",26908650026,2014-03-29,19,133.799998,2014,3,29,6,0,39,37,"93",30.13,4,"ENE","13.8","Light Rain",60,0
"2110",26908650026,2014-03-29,20,134.489994,2014,3,29,6,0,39,37,"93",30.11,4,"ENE","15.0","Rain",60,0
"2111",26908650026,2014-03-29,21,112.079997,2014,3,29,6,0,39,37.9,"96",30.08,3,"NE","16.1","Light Rain",50,0
"2112",26908650026,2014-03-29,22,108.189998,2014,3,29,6,0,39,37.9,"96",30.05,2.5,"NE","15.0","Rain",50,0
"2113",26908650026,2014-03-29,23,107.569997,2014,3,29,6,0,39.9,37.9,"93",30.01,2,"NE","15.0","Heavy Rain",40,0
"2114",26908650026,2014-03-30,0,109.119999,2014,3,30,0,0,39.9,37.9,"93",29.95,2.5,"NE","21.9","Rain",40,0
"2115",26908650026,2014-03-30,1,107.979998,2014,3,30,0,0,39.9,37.9,"93",29.9,3,"NE","19.6","Rain",50,0
"2116",26908650026,2014-03-30,2,108.759999,2014,3,30,0,0,41,37.9,"89",29.85,4,"NNE","18.4","Light Rain",30,0
"2117",26908650026,2014-03-30,3,108.189997,2014,3,30,0,0,41,39,"93",29.81,2.5,"NNE","15","Rain",30,0
"2118",26908650026,2014-03-30,4,109.139998,2014,3,30,0,0,41,39,"93",29.75,2.5,"NNE","20.7","Rain",30,0
"2119",26908650026,2014-03-30,5,108.56,2014,3,30,0,0,41,39,"93",29.71,2,"NNE","15","Rain",30,0
"2120",26908650026,2014-03-30,6,108.369996,2014,3,30,0,0,43,41,"93",29.73,0.5,"NW","12.7","Heavy Rain",320,0
"2121",26908650026,2014-03-30,7,118.019998,2014,3,30,0,0,41,39.9,"96",29.7,3,"North","10.4","Heavy Rain",350,1
"2122",26908650026,2014-03-30,8,127.389998,2014,3,30,0,0,42.1,39.9,"92",29.68,3,"North","11.5","Light Rain",350,1
"2123",26908650026,2014-03-30,9,137.839997,2014,3,30,0,0,42.1,39.9,"92",29.65,3,"NNE","13.8","Light Rain",20,1
"2124",26908650026,2014-03-30,10,137.909997,2014,3,30,0,0,43,39.9,"89",29.67,3,"North","13.8","Light Rain",360,1
"2125",26908650026,2014-03-30,11,139.749999,2014,3,30,0,0,41,39,"93",29.65,2.5,"North","19.6","Light Rain",350,1
"2126",26908650026,2014-03-30,12,138.039997,2014,3,30,0,0,39.9,37.9,"93",29.64,2.5,"North","19.6","Light Rain",10,1
"2127",26908650026,2014-03-30,13,138.019998,2014,3,30,0,0,39.9,37,"89",29.64,2.5,"North","26.5","Light Rain",10,1
"2128",26908650026,2014-03-30,14,123.249996,2014,3,30,0,0,39.9,37,"89",29.64,2.5,"North","23","Light Rain",10,1
"2129",26908650026,2014-03-30,15,122.359997,2014,3,30,0,0,39.9,37,"89",29.64,2.5,"North","20.7","Light Rain",10,1
"2130",26908650026,2014-03-30,16,121.329996,2014,3,30,0,0,39.9,37,"89",29.66,1.8,"NNE","18.4","Light Rain",20,1
"2131",26908650026,2014-03-30,17,123.949999,2014,3,30,0,0,39,35.1,"86",29.64,2.5,"North","24.2","Overcast",10,1
"2132",26908650026,2014-03-30,18,123.819998,2014,3,30,0,0,37.9,35.1,"89",29.67,10,"NNE","19.6","Light Rain",20,1
"2133",26908650026,2014-03-30,19,124.239997,2014,3,30,0,0,37.9,34,"86",29.68,10,"NNE","19.6","Overcast",20,0
"2134",26908650026,2014-03-30,20,114.459997,2014,3,30,0,0,37,34,"89",29.68,10,"NNE","24.2","Light Rain",20,0
"2135",26908650026,2014-03-30,21,108.519998,2014,3,30,0,0,37,33.1,"86",29.71,2.5,"NNE","15","Heavy Rain",20,0
"2136",26908650026,2014-03-30,22,108.16,2014,3,30,0,0,36,33.1,"89",29.71,5,"North","18.4","Rain",10,0
"2137",26908650026,2014-03-30,23,107.459995,2014,3,30,0,0,36,33.1,"89",29.7,4,"North","13.8","Rain",360,0
"2138",26908650026,2014-03-31,0,108.599999,2014,3,31,1,1,36,33.1,"89",29.72,2.5,"North","17.3","Heavy Rain",360,0
"2139",26908650026,2014-03-31,1,108.659999,2014,3,31,1,1,34,30.9,"89",29.74,2,"North","8.1","Rain",350,0
"2140",26908650026,2014-03-31,2,108.209999,2014,3,31,1,1,34,30.9,"89",29.71,9,"North","10.4","Light Rain",360,0
"2141",26908650026,2014-03-31,3,107.879998,2014,3,31,1,1,34,30.9,"89",29.72,1.5,"NNE","13.8","Rain",20,0
"2142",26908650026,2014-03-31,4,108.329997,2014,3,31,1,1,34,32,"92",29.74,2.5,"North","12.7","Light Rain",10,0
"2143",26908650026,2014-03-31,5,109.349999,2014,3,31,1,1,34,30.9,"89",29.73,7,"North","17.3","Light Rain",10,0
"2144",26908650026,2014-03-31,6,235.619994,2014,3,31,1,1,34,30,"85",29.76,10,"North","18.4","Overcast",10,0
"2145",26908650026,2014-03-31,7,301.929994,2014,3,31,1,1,35.1,30,"82",29.79,5,"North","19.6","Light Rain",10,1
"2146",26908650026,2014-03-31,8,315.729995,2014,3,31,1,1,35.1,32,"89",29.81,1.5,"North","11.5","Light Rain",360,1
"2147",26908650026,2014-03-31,9,314.529992,2014,3,31,1,1,36,32,"86",29.83,2,"North","15","Light Drizzle",360,1
"2148",26908650026,2014-03-31,10,314.789991,2014,3,31,1,1,36,30.9,"82",29.84,5,"North","20.7","Light Rain",10,1
"2149",26908650026,2014-03-31,11,311.949992,2014,3,31,1,1,35.1,30.9,"85",29.84,3,"North","12.7","Light Ice Pellets",360,1
"2150",26908650026,2014-03-31,12,306.209993,2014,3,31,1,1,35.1,30.9,"85",29.84,3,"North","10.4","Ice Pellets",360,1
"2151",26908650026,2014-03-31,13,290.039995,2014,3,31,1,1,37,32,"82",29.85,10,"North","13.8","Light Rain",10,1
"2152",26908650026,2014-03-31,14,267.509994,2014,3,31,1,1,39,34,"82",29.87,8,"NNE","9.2","Overcast",20,1
"2153",26908650026,2014-03-31,15,259.069992,2014,3,31,1,1,41,34,"76",29.86,10,"North","13.8","Overcast",360,1
"2154",26908650026,2014-03-31,16,267.939993,2014,3,31,1,1,41,33.1,"73",29.88,10,"NNW","10.4","Overcast",330,1
"2155",26908650026,2014-03-31,17,239.469993,2014,3,31,1,1,39.9,33.1,"77",29.91,10,"NE","9.2","Overcast",40,1
"2156",26908650026,2014-03-31,18,185.789996,2014,3,31,1,1,39.9,30.9,"70",29.93,10,"North","6.9","Overcast",360,1
"2157",26908650026,2014-03-31,19,166.999997,2014,3,31,1,1,41,28,"60",29.95,10,"North","18.4","Overcast",360,0
"2158",26908650026,2014-03-31,20,156.369999,2014,3,31,1,1,41,28,"60",29.97,10,"North","15","Overcast",360,0
"2159",26908650026,2014-03-31,21,118.699999,2014,3,31,1,1,39,28,"65",29.99,10,"NNW","12.7","Overcast",340,0
"2160",26908650026,2014-03-31,22,112.049995,2014,3,31,1,1,39,28,"65",30,10,"North","12.7","Overcast",350,0
"2161",26908650026,2014-03-31,23,105.799999,2014,3,31,1,1,39,27,"62",30,10,"North","15","Overcast",360,0
"2162",26908650026,2014-04-01,0,105.649999,2014,4,1,2,1,37.9,27,"65",30.01,10,"NNW","11.5","Overcast",340,0
"2163",26908650026,2014-04-01,1,105.959997,2014,4,1,2,1,37.9,27,"65",30.01,10,"North","11.5","Overcast",350,0
"2164",26908650026,2014-04-01,2,105.649997,2014,4,1,2,1,37.9,26.1,"62",30.01,10,"NNW","13.8","Overcast",340,0
"2165",26908650026,2014-04-01,3,105.819998,2014,4,1,2,1,36,26.1,"67",30.01,10,"NNW","11.5","Mostly Cloudy",330,0
"2166",26908650026,2014-04-01,4,105.949999,2014,4,1,2,1,35.1,25,"67",30.02,10,"NNW","10.4","Partly Cloudy",330,0
"2167",26908650026,2014-04-01,5,107.189998,2014,4,1,2,1,35.1,25,"67",30.03,10,"NW","8.1","Partly Cloudy",320,0
"2168",26908650026,2014-04-01,6,237.869991,2014,4,1,2,1,35.1,25,"67",30.04,10,"NNW","9.2","Scattered Clouds",340,0
"2169",26908650026,2014-04-01,7,300.199992,2014,4,1,2,1,37,25,"62",30.05,10,"North","10.4","Scattered Clouds",350,1
"2170",26908650026,2014-04-01,8,315.489995,2014,4,1,2,1,39.9,26.1,"58",30.06,10,"North","15.0","Partly Cloudy",360,1
"2171",26908650026,2014-04-01,9,314.90999,2014,4,1,2,1,42.1,28,"58",30.07,10,"NNE","11.5","Scattered Clouds",30,1
"2172",26908650026,2014-04-01,10,312.149991,2014,4,1,2,1,45,30,"56",30.06,10,"NE","15.0","Scattered Clouds",40,1
"2173",26908650026,2014-04-01,11,308.509996,2014,4,1,2,1,46,28.9,"51",30.06,10,"NE","16.1","Scattered Clouds",50,1
"2174",26908650026,2014-04-01,12,306.219992,2014,4,1,2,1,46,32,"58",30.06,10,"East","12.7","Scattered Clouds",80,1
"2175",26908650026,2014-04-01,13,294.529991,2014,4,1,2,1,46,32,"58",30.04,10,"East","16.1","Scattered Clouds",80,1
"2176",26908650026,2014-04-01,14,280.659994,2014,4,1,2,1,45,30.9,"58",30.04,10,"East","13.8","Scattered Clouds",100,1
"2177",26908650026,2014-04-01,15,277.179996,2014,4,1,2,1,45,30,"56",30.04,10,"East","13.8","Scattered Clouds",100,1
"2178",26908650026,2014-04-01,16,272.529991,2014,4,1,2,1,43,30.9,"62",30.05,10,"SE","8.1","Scattered Clouds",130,1
"2179",26908650026,2014-04-01,17,238.839993,2014,4,1,2,1,42.1,30,"62",30.06,10,"SE","8.1","Scattered Clouds",130,1
"2180",26908650026,2014-04-01,18,191.539994,2014,4,1,2,1,41,28,"60",30.06,10,"East","8.1","Mostly Cloudy",90,1
"2181",26908650026,2014-04-01,19,168.749997,2014,4,1,2,1,39.9,28,"63",30.07,10,"East","5.8","Mostly Cloudy",100,0
"2182",26908650026,2014-04-01,20,158.679997,2014,4,1,2,1,39.9,28.9,"65",30.09,10,"Calm","Calm","Mostly Cloudy",0,0
"2183",26908650026,2014-04-01,21,116.05,2014,4,1,2,1,41,26.1,"55",30.11,10,"SW","3.5","Scattered Clouds",220,0
"2184",26908650026,2014-04-01,22,110.599997,2014,4,1,2,1,42.1,27,"55",30.11,10,"SW","5.8","Overcast",230,0
"2185",26908650026,2014-04-01,23,104.179998,2014,4,1,2,1,42.1,27,"55",30.11,10,"West","4.6","Overcast",260,0
"2186",26908650026,2014-04-02,0,103.759999,2014,4,2,3,1,43,26.1,"51",30.1,10,"Calm","Calm","Overcast",0,0
"2187",26908650026,2014-04-02,1,104.529997,2014,4,2,3,1,41,27,"57",30.1,10,"West","3.5","Mostly Cloudy",270,0
"2188",26908650026,2014-04-02,2,103.599997,2014,4,2,3,1,41,28.9,"62",30.11,10,"West","9.2","Mostly Cloudy",270,0
"2189",26908650026,2014-04-02,3,103.73,2014,4,2,3,1,39.9,28.9,"65",30.09,10,"WNW","6.9","Mostly Cloudy",290,0
"2190",26908650026,2014-04-02,4,103.989996,2014,4,2,3,1,39.9,28.9,"65",30.1,10,"WNW","6.9","Clear",300,0
"2191",26908650026,2014-04-02,5,105.02,2014,4,2,3,1,39,28,"65",30.11,10,"WNW","5.8","Partly Cloudy",290,0
"2192",26908650026,2014-04-02,6,232.859996,2014,4,2,3,1,39,28,"65",30.12,10,"WNW","3.5","Partly Cloudy",290,0
"2193",26908650026,2014-04-02,7,297.519996,2014,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2194",26908650026,2014-04-02,8,308.759992,2014,4,2,3,1,43,30,"60",30.11,10,"Variable","3.5","Mostly Cloudy",0,1
"2195",26908650026,2014-04-02,9,312.049996,2014,4,2,3,1,43,32,"65",30.13,10,"SE","4.6","Overcast",140,1
"2196",26908650026,2014-04-02,10,312.879989,2014,4,2,3,1,45,32,"60",30.12,10,"East","5.8","Overcast",90,1
"2197",26908650026,2014-04-02,11,308.269997,2014,4,2,3,1,45,33.1,"63",30.1,10,"East","5.8","Overcast",80,1
"2198",26908650026,2014-04-02,12,300.879994,2014,4,2,3,1,44.1,30.9,"60",30.1,10,"East","8.1","Overcast",100,1
"2199",26908650026,2014-04-02,13,289.179993,2014,4,2,3,1,45,34,"65",30.09,10,"East","8.1","Overcast",100,1
"2200",26908650026,2014-04-02,14,274.879993,2014,4,2,3,1,43,35.1,"74",30.06,10,"East","10.4","Overcast",80,1
"2201",26908650026,2014-04-02,15,267.709998,2014,4,2,3,1,44.1,35.1,"71",30.04,10,"ENE","9.2","Overcast",70,1
"2202",26908650026,2014-04-02,16,267.289997,2014,4,2,3,1,43,35.1,"74",30.04,10,"ENE","9.2","Scattered Clouds",60,1
"2203",26908650026,2014-04-02,17,237.429994,2014,4,2,3,1,42.1,34,"73",30.03,10,"ENE","6.9","Scattered Clouds",60,1
"2204",26908650026,2014-04-02,18,187.149996,2014,4,2,3,1,41,34,"76",30.04,10,"North","8.1","Scattered Clouds",10,1
